Category,Text,Link,Source
0,"llegar factura number euro compañía luz después cargar coche eléctrico casa ahorro suponer utilizar coche eléctrico parecer haber ser tal rafael usuario recibir factura compañía eléctrico number euro tras haber cargar vehículo enchufe domicilio 
 rafael adquirir coche eléctrico mes atrás auspiciado consejo cuñado asegurar poder cargar casa par euros tras varios intento diferencial cuadro eléctrico saltar finalmente conseguir conectar vehículo alargador enchufe mesita noche rápidamente carga completo sorpresa llegar ver factura rafael telefonear cuñado decir decir bar primo punto comprar él eléctrico compañía luz limitar felicitar él ser mejor cliente mes prometer él mandarir jamón final año si seguir así 
 disgusto cuerpo hombre decidir apagar dispositivo eléctrico hogar ahora apaña cirio cocina camping gas",https://haynoticia.es/le-llega-una-factura-de-2-000-euros-de-la-compania-de-la-luz-despues-de-cargar-su-coche-electrico-en-casa5555/,haynoticia
0,"taco bell registrar palabra taco   taco mexicano deber cambiar nombre 
 tremendo noticia empantán aún frágil relación méxico unidos vez tratar poco precedente pues cadena comida rápido taco bell lograr registro nivel mundial palabra taco taquería méxico poner él nombre producto 
 proceso llevar par año mantener secreto final triunfamos revelar brian niccol ceo taco bell registrar palabra cada país sólo faltar méxico apenas mañana entregar documentación instituto mexicano derecho autor sic instituto mexicano propiedad intelectual 
 fuente consultado asegurar instituto nacional derecho autor impi aceptar generoso donación taco bell fin agilizar trámite mismo listo uno cuanta hora 
 finalmente ganar agregar niccol ahora mexicano poder decir vender taco ahora hacer taco 
 presidente unidos donald trump felicitar compañía iniciativa prometer mayor exención fiscal fin poder expandir él país taco bell llevar verdadero taco mundo delicioso faketaco mexicano tuitear",https://www.eldizque.com/taco-bell-registra-la-palabra-taco-los-tacos-mexicanos-deberan-cambiar-de-nombre/,eldizque
1,"taco estrella solitario 
 demarca lawrence randy gregory tyrone crawford compañía vidauntae charlton mejor conocido taco joven ala defensivo egresado universidad michigan seleccionar cowboy posición número number global draft numberpero época merecer pena primero dejar claro vidauntae convertir taco 
 nacido dos mes prematuro number noviembre number pequeño vidauntae siempre protegido madre tamar todo madre primerizo saber hijo prematuro extremar todo precaución grado siempre tener vidauntae cubierto cobija enrollado literalmentefue él abuela comenzar decir él parecer taco además día televisión publicidad cadena restaurante taco bell tenia slogan manera gingel decir correr frontera ahí juego recién nacido taco tratar correr frontera cobijasel juego palabra abuela hoy marca registrado apodo sabor seguido anhelado diez equipo año pasado charlton declinar ir draft number decidir jugar cuarto año año wolverines costar caer número number total 
 decisión malo taco venir mejor año colegial registrar diez captura quarterback pieza clave defensivo coach jim harbaugh incluso nombrar all pro big tenpor jerry jones dueño cowboy dudo girar orden ir charlton ala defensivo clásico invención cazador natural jugador rápido medir number metro pesar number kilo jón prometer reclutar él si teniar oportunidad llegar peldaño número numberlo cowboys requerir taco impacto inmediato ilusión llegar super bowl urgir defensivo sólido constante marcar diferenciapor pronto mesa sabor frontera llegar",http://www.marca.com/claro-mx/opinion/opinion/2017/04/30/59055df5e5fdea84518b465c.html,marca
0,"chilango apruer aborto number semana gestación si salir feo criatura 
 méxico number voto favor number congreso unión aceptar iniciativa ley proponer comunidad chilanguir aborto poder ser legal number semana gestación mismo number año después mujer embaracir 
 ley solo válido cdmx aborto legal solo persona demostrar ser originaria ciudad méxico finalidad disminuir contaminación visual comprobado padre chilango alto posibilidad niño salir demasiado antiestético generar malo imagen méxico nivel nacional internacional 
 comprobado chilango poseer mal genético hacer hablar cantadito oler sobaco tiempo tener manía comer alimento bolillo ir él américa ende ser asaltante nacer físico agraciado 
 persona chilango denigrar país nivel nacional internacional incluso avergenzar mismo 
 gente ver creer mexicano así equivocado solo contaminar maña físico estético comentar diputado 
 parte político señalar iniciativa esperar disminuir persona futuro devoto san juditos tadeo dedicar delinquir comprobado number cada number asaltante chilango solo operar cdmx sino ir país cometer fechoría 
 poder permitir chilango reproducir si dar él opción abortar incluso si criatura nacer number chilango esperar hijo rubio ojo verde poner nombre brayan kevin kymberly etc si nacer gero esperar llamar él así arte magia transformar gringo 
 ver suceder criatura quedar feo decepcionar ahora opcional abortar number semana gestación arrepentimiento después puntualizar",http://www.elruinaversal.com/2018/03/17/chilangos-aprueban-aborto-con-200-semanas-de-gestacion-por-si-sale-fea-la-criatura/,elruinaversal
0,"lanzar eau chilang primero fragancia pensado habitante cdmx 
 ser lanzar primero fragancia pensado hombre mujer querer saber vivir ciudad méxico capitalino dejar metrópoli extrañan aroma sólo poder experimentar casa 
 creación producto deber prestigioso casa francés parfumerie fregonarar aixenprovence sensación verano 
 reportero enviar francia poder platicar collete cucomont presidenta fregonare 
 ingeniero pasar año tratar sintetizar aroma tradicional ciudad méxico pues ver mucho persona salir ahí sonríen camión echar humo pues recordar ciudad después trabajo fin lograr hacer presentación eau chilang primero fragancia hecho pensado chilango 
 fragancia acuerdo cucomont contener aroma diverso gasolina sudor metro tarde suadero pastor rosa venus tamal champurrado así clásico torta milanesa quesillo chilaquil huevo claro mona guayaba tamarindo cerveza estadio tripar dorado 
 fijador fragancia basar resistol number aroma todavía agradable usar sentar importar encontrar llevar él esencia ciudad méxico añadir madame cucomont 
 casa fregonare preparar además changoleón loción después afeitar él perfume extraconcentrado llamar jamaicón number",https://www.eldizque.com/lanzan-eau-de-chilang-la-primer-fragancia-pensada-para-los-habitantes-de-la-cdmx/,eldizque
0,"casi listo relanzamiento myspace ahora permitir hacer competencia permitir 
 specific medio llc justin timberlakir comprar number myspacir red social surgir red social conocer red social preparar segundo relazamiento vez objetivo entrar lleno lucha posicionar él favorita usuario estrategia ofrecer aquel permitir red social usuario todo forma hacer 
 anuncio hacer suntuoso fiesta mismo contar participación justin bieber tucán tijuana responsable red social claro propósito persigar relanzamiento 
 bullying trolling piratería stalking conexión sitio pornográfico acción mal ver red social facebook twitter permitir próximamente dentro myspacir complacer usuario 
 gente hacer siempre decir hacer así myspacir simplemente oficializarer medida marketing declarar conocido cantante actor justin timberlake propietario myspacir 
 cuestionar si tem acción trajerar consecuencia legal timberlake declarar 
 cuestión nomenclatura diz pirateer decir compartir información decir bullying decir reir él demás decir stalkeo decir romanticismo malo 
 justin timberlake 
 decir juan decir pedro 
 aquel saber myspacir caber explicar red social permitir subir foto video canción recibir comentario chatear amigo actualmente poder hacer facebook tristemente myspacir surgir época sólo poder conectar internet través computadora este tardar tiempo cargar hacer anterior harto aburrido",https://www.eldizque.com/casi-listo-el-relanzamiento-de-myspace-ahora-permitira-hacer-todo-lo-que-la-competencia-permite/,eldizque
0,"histórico fallo suprema corte pozole dejar ser mexicano 
 hecho precedente supremo corte justicia nación fallar favor empresa transnacional monsanto otorgar él derecho llamado maíz pozolero 
 polémica compañía líder ingeniería genético ser través año fuertemente criticado mundo mostrar satisfacción resolución otorgar donativo medio millón dólares cada magistrado 
 adri linder vocero monsanto méxico anunciar suceder ahora maíz pozolero 
 empresa congratular decisión imparcial juez mexicano permitir tomar control llamar maíz pozolero ahora renombrar big fat americar corn 
 monsanto clasificar tipo maíz pozolero big fat americar corn siguiente clave 
 impacto industria pozolero méxico todavía poder ser calcular toda vez monsanto usar number producción big fat americar corn   engordar pollo mutant cuádruple pechuga cuatro pata kentucky fried chicken 
 dejar gente méxico seguir hacer pozole aclarar linder ahora llamar monsanto soup 
 monsanto cobrar cuestión derecho number venta neta monsanto soup   cada pozolería monsanto soup restaurant 
 siguiente objetivo compañía frijol",https://www.eldizque.com/historico-fallo-de-la-suprema-corte-el-pozole-deja-de-ser-mexicano/,eldizque
1,"papa francisco autorizar monja clausura usar red social prudencia 
 vaticano publicar escrito vida monja clausura 
 autorizar religiosa usar red social prudencia 
 papa francisco advertir peligro medio comunicación social silencio convento 
 cnn español   vaticano hacer público martes number mayo instrucción cor orans vida monja clausura texto aprobado papa francisco number marzo incluir parte específico regular uso medio comunicación social religiosa femenino vida contemplativo autorizar uso red social prudencia 
 papa francisco expresar normativa específico medio comunicación social todo forma objetivo salvaguardia recogimiento silencio pues decir llenar clausura ruido noticia palabra poder vaciar silencio contemplativo pontífice recordar recogimiento silencio esencial llevar vida contemplativo 
 medio deber usar sobriedad criterio indicar pontífizar escrito indicar criterio deber ser contenido cantidad información tipo comunicación 
 continuar deber servicio formación vida contemplativo deber distraer evadir vida fraterno comunidad 
 uso medio tampoco poder ser nocivo vocación religioso convertir él obstáculo vida dedicado contemplación propio convento 
 suma uso medio comunicación poder permitir monasterio razón información formación trabajar ahora bien texto insistir necesidad prudente discernimiento utilidad común 
 monja procuran tener debido información iglesia mundo multitud noticia sino saber escoger esencial luz dio llevarla oración sintonía corazón cristo concluir apartado dedicado uso medio religiosa",https://cnnespanol.cnn.com/2018/05/16/el-papa-francisco-autoriza-a-las-monjas-de-clausura-a-usar-redes-sociales-con-prudencia/,cnnespanol
0,"melania trump poner chaqueta disculpa próximo comparecencia 
 probablemente optar bikini emoticonos triste 
 semana pasado primero dama unidos levantar gran polémica lucir chaqueta zara frase realmente importar visita frontera méxico así hoy gabinete comunicación casa blanco anunciar melania trump poner chaqueta disculpa próximo comparecencia 
 chaqueta zara medio comunicación futuro señalar brian estrada experto nuevo tecnología mujer dedicar política mundo empresarial transmitir idea través ropa aquel medio fijar casa blanco ser pionera argumentar 
 administración trump baraja optar bikini emoticonos triste melania trump transmita arrepentimiento torpeza cometer toalla playa estampar frase im so sorry you guys combinar disculpa look veraniego adelantar asesor 
 melania trump llevar año lucir frase ropa hacer día acaparar atención mundial camiseta frase help plear so llevar tiempo pasar completamente desapercibida solo sudadera call number my husband is crazy llamar atención mal combinar uno zapatilla conver él fluorescent",http://www.elmundotoday.com/2018/06/melania-trump-se-pondra-una-chaqueta-de-disculpa-en-su-proxima-comparecencia/,elmundotoday
1,"timar tarifa micro partir jueves 
 próximo number abril costo pasaje microbús vagonetos autobús corredor incrementar cdmx 
 tarifa microbús vagonetos autobús corredor transporte subir peso partir próximo jueves number abril 
 modalidad transporte realizar alrededor number millón viaje día ciudad méxico ser sistema capitalino utilizar arriba sistema transporte colectivo metro mover number millón persona 
 ciudad operar cerca number mil unidad transporte público colectivo cien ruta corredor transporte 
 number mil deber ser renovar cubrir number año servicio ley vida útil number año 
 cuarto incremento tarifa microbús último number año 
 gobierno capitalino público tarde edición bis gaceta oficial ciudad méxico acuerdo dar conocer autorización tarifa servicio público pasajero colectivo concesionado permisionado modalidad corredor 
 microbús vagoneta costo number peso distancia number kilómetro number distancia number number kilómetro number distancia number kilómetro 
 autobús costo number peso distancia number kilómetro number peso number kilómetro 
 corredor concesionado number servicio ordinario number servicio ejecutivo 
 diverso representante concesionario permisionario servicio transporte público colectivo pasajero solicitar secretaría movilidad término ley aplicable ajuste tarifa actual sustentar solicitud resultado incremento sufrir precio combustible gasolina diesel inicio año así incremento costo directo indirecto incidir operación mismo 
 virtud anterior pretender ajustar sólo necesario efecto garantizar abasto movilidad transporte público colectivo ciudad impactar menos posible economía usuario servicio indispensable todo condición vida sociedad justificar semovi 
 dependencia verificar efectivamente precio combustible insumos elevar 
 adicionalmente gobierno capitalino autorizar estímulo fiscal transportista modalidad colectivo taxi carga entrar vigor mañana 
 exención encontrar descuento number number ciento revista vehicular prórroga concesión licencia tarjetón multa infracción reglamento transporte 
 concesionario agremiado organización ruta unidas sumar number mil number transportista considerar insuficiente incremento estímulo fiscal 
 pues decir situación económico grave 
 amagar realizar marcha paro servicio 
 respecto secretario movilidad héctor serrano advertir aplicar sanción revocación concesión aquel realizar paro servicio 
 calculado si alguno pretender hacer alguno tipo paro pues ir atender movilidad m mecanismo atender él si venir sanción menor duda venir cuanta sanción necesario si asumir actitud confrontación gobierno ciudad sino ciudadano decir mañana entrevista noveno congreso internacional transporte 
 serrano afirmar incremento transporte sólo calcular garantizar operación dar él mayor ganancia transportista 
 señalar concesionario obligado brindar buen servicio continuar proceso renovación unidad transformación sistema hombrecamión empresa mercantil 
 serrano indicar aumento decidir luego cuatro mes negociación number mesa transportista confiar mayoría concesionario acatar resolución 
 semovi presumir precio transporte ciudad méxico seguir ser bajo país pues jalisco precio alcanzar number peso méxico number",https://www.excelsior.com.mx/comunidad/2017/04/26/1158848,excelsior
0,"iglesia plantear cobrar number  euro entrada oir misa gran polémica crear noticia reciente propuesta diócesis sacar luz hacer referencia cuestión cobro tasa bautizo comunión confirmación boda incluir listado precio entrada oír misa 
 problema cada iglesia cobrar uno tasa distinto cada celebración unificar criterio pagar mismo murcia vigo llevar cabo celebración matrimonio ejemplo manifestar obispo 
 respecto euro entrada escuchar misa informar simbólico importar ninguno fiel aportar granito arena contribuir modo limpieza mantenimiento templo así cualquiera rehabilitación llevar cabo pues si quedar fumar ahora decir na ir pagar hoy mañana comentario suscitar noticia",https://haynoticia.es/la-iglesia-se-plantea-cobrar-1-euro-de-entrada-para-oir-misa9999/,haynoticia
1,"matrimonio méxico duran promedio number año inegi 
 motivo día san valentín celebrar number febrero organismo reportar number registrar number mil number  divorcio último año tendencia creciente ser punto bajo observado number number cada number matrimonio 
 méxico cada number enlace matrimonial ocurrir number divorcio mientras promedio duración social matrimonio number año informar instituto nacional estadística geografía inegi 
 motivo día san valentín celebrar number febrero organismo reportar number registrar number mil number  divorcio último año tendencia creciente ser punto bajo observado number number cada number matrimonio 
 organismo explicar partir año observar aumento paulatino deber efecto doble así incrementar número divorcio disminuir proporción persona unir matrimonio debido número pareja vivir unión libre 
 number number monto divorcio aumentar number ciento mientras monto matrimonio reducir number ciento abundar organismo dar conocer estadística situación conyugal población registro matrimonio divorcio ocurrido méxico 
 señalar number registrar number mil number matrimonio cual mil number ocurrir persona mismo sexo mientras number mil number matrimonio heterosexual 
 cuanto edad referir number ciento matrimonio heterosexual hombre mayor cónyuge mientras number ciento ambos mismo edad number ciento hombre menor pareja 
 referir number ciento matrimonio hombre mayor escolaridad mientras number ciento ambos contar mismo nivel educativo number ciento hombre menor escolaridad 
 momento casar él number ciento varón laboro cónyuge hacer number ciento empleo number ciento trabajar number ciento ninguno contar empleo 
 méxico number ciento mujer soltera number año declarar haber alguno incidente violencia parte pareja último number mes acuerdo información encuesta nacional dinámica relación hogar endireh number 
 precisar dicho prevalencia disminuir mitad number ciento mujer alguno vez unir separado divorciada viuda mientras unidas cada tres number ciento sufrir incidente violencia parte pareja 
 abundar acuerdo organización mundial salud oms mundo number ciento mujer relación pareja declarar haber sufrir alguno forma violencia físico sexual parte pareja 
 organismo indicar number país number ciento población number año casado mientras number ciento vivir unión libre conjunto seis cada number persona number año number ciento encontrar unida 
 resto población soltero representar number ciento mientras separada divorciado viuda proporción number ciento acuerdo información encuesta nacional dinámica demográfico enadid 
 vez añadir hacer año advertir aumento población vivir unión libre consecuencia disminución población casado 
 dato censo población number enadid levantado number señalar proporción persona unir consensualmente aumentar doble pasar number number ciento mientras matrimonio disminuir number number ciento 
 tendencia observado periodo aumento población separado así number number proporción pasar number ciento number ciento decir doble 
 resultado enadid number number indicar edad promedio mujer alguno vez unido edad fértil number number año disminuir number number año 
 comentar edad medio primero unión vínculo importante fecundidad formación nuevo hogar explicar unión edad temprano implicar mucho adolescente abandonar escuela poder generar situación vulnerabilidad 
 agregar según enadid number cada cinco mujer number number año actualidad casado cohabitar premaritalmente pareja periodo vida marital legalizado proporción disminuir cada number mujer divorciada",http://www.mvsnoticias.com/#!/noticias/matrimonios-en-mexico-duran-en-promedio-135-anos-inegi-499,mvsnoticias
0,"pumba mujer remake rey león tras presión frente familia mostrar familia normal 
 hollywood luego confirmar filmación remake rey león vez liveaction estilo similar reciente cinta libro selva mostrar animal digital apariencia bastante realista director proyecto jon favreau revelar medio cinta mucho sorpresa mucho modificación historia 
 jon señalar principal cambio jabalir pumba animal adoptar simba junto suricato timón transformar mujer llamado pumbana finalidad mostrar familia convencional 
 versión original dar indicio timón pumba relación allá amistad grupo conservador señalar niño confundir llegar pesar homosexualidad normal si bien parejo dos hombre crir solo cachorro motivo creer vivir pareja homoparental grupo protestar señalar director 
 tras revelar él noticia revista cine investigo caso descubrir asociación mexicano frente nacional familia luchar regresar santo inquisición mantener buena costumbre contactar productor exigir él convirtierar timón pumba hembra confundir infant 
 mucho gente pensar gente asistir marcha familia persona quehacer embargo equivocado poder tanto grande incluso contacto importante empresario hollywood incluir nuevo productor disney dar orden nuevo versión jabalir pumba mujer ser retratar ama casa quedar hacer limpieza día mientras timón hombre casa salir traer él pan deber ser familia normal aprobado dio 
 decidido pumba hembro además permitir dar él vuelta tuerca trama parte timón muere pumbán convertir mujer luchonar embargo autoridad quitar simba entrar dentro rango familia normal familia papá familia normal ahí simba regresar casa convertir rey selva comenzar segundo parte historia puntualizar reportero",http://www.elruinaversal.com/2018/02/09/pumba-sera-mujer-en-remake-de-el-rey-leon-tras-presion-del-frente-por-la-familia-de-mostrar-una-familia-normal/,elruinaversal
1,"number registrar niño nombre santoral extravagant 
 yousy meridi rousmery steysi dayrin louis curtis hilary yobani britani jael franklyn ferney abisaía faridi brián nombre menos registro nacido number hijo padre mexicano según base dato registro nacional población renapo secretaría gobernación 
 aunque prohibido ninguno nombre ocasión oficial registro civil sugerir padre pensar bien decisión denominación personal todo vida 
 obstante especialista encontrar progenitor intención inscribir nombre tanto raro abc alguno impronunciable potencial perjuicio discriminación hacia hijo 
 lista histórico menos registro todo base dato clave único registro población curp integrado number millón nombre mientras nacido number igualmente característica number mil number 
 contraparte común registrado año pasado relación santoral incluir toque vinculado programa contenido medio comunicación acontecimiento políticosocial deportivo académico cultural espectáculo famoso periodo determinado 
 hacer década ejemplo poner moda protagonista telenovela rebelde interpretado actriz anahí actual esposa gobernador chiapa así personaje serie rocco giovanni robertar 
 ahora acuerdo renapo nombre común nacido país number santiago mateo sofía ximén maría josé valentina leonardo maría fernanda sebastián regín camilar diego emiliano valerio miguel ángel alexander renata alejandro matías daniel 
 anterior primero number lista number cerrar cristiar alondra javier alejandra miranda carlos esmeralda juan diego brayan nicolás ian aarón andrés uriel emilio kimberly estefanía antonio yamileth erick elía 
 poco mención único brianna ixchel suheidi guadalupe jaziel argenis ashley zadai brandon rahmar abril yetlanetzy ederey sariel mitzi julitar scarleth leah shirley matilda claritza arleth debolet kiyomi maia monserrat yessico judith cintya yamilet 
 hacer tiempo entidad prohibir nombre supermar britny spears disney supremo corte justicia nación determinar poder limitar libre desarrollo personalidad único poder hacer oficial recordar nombre todo vida señalar caso poder ser motivo discriminación burla decir funcionario gobernación 
 históricamente nombre común méxico número registro década josé luis juan maría guadalupe josé miguel ángel guadalupe francisco jesús antonio alejandro maría juana pedro juan carlos manuel maría carmen daniel fernando margarita ricardo roberto jorge carlos eduardo miguel javier francisco javier rafael martín david según primero number sitio number estadística respectivo",http://www.jornada.com.mx/2017/07/31/politica/018n2pol,jornada
1,"verificado number enfrentar noticia falso 
 nacer verificado number iniciativa ofrecer herramienta enfrentar flujo noticia falso generar facilidad red social inventar mentira 
 desarrollo tecnología llevar humano tener ventaja desventaja relativamente tiempo pasar control información través mentira oficial medio comunicación rumor correr lentamente sociedad final numbers facilidad cualquiera ciudadano invente propio visión cosa este noticia verdadero sesgado totalmente falso poder replicar cualquiera teléfono móvil alcance gente inimaginabl algoritmos inteligencia artificial programado viralizar expandir alcance mensaje 
 objetivo ambos situación seguir ser mismo tratar impactar sociedad conjunto modificar rutina social claro ventaja lograr comunicación directo intermediario existir grado paroxismo social generar llegar concepto noticia falso historia contenido información verificado correr red social persona tomar información verdadero causar desinformación incertidumbre pronto realidad empezar ser asunto cotidiano 
 suerte pare méxico semana pasado nacer iniciativa llamado verificadomx number encabezado diario digital animal político conjunto universidad organización sociedad civil number medio comunicación dar tarea próximo cuatro mes flujo noticia determinar si falso 
 iniciativa llevar funcionar semana página poder encontrar gran cantidad desmentido noticia viralizar noticia verdadero hoy ciudadano debeer iniciar día revisar falso empezar ver noticia así desechar noticia falso día anterior entrar página verificadomx poder dar cuenta flujo mentira falso enorme aún empezar campaña electoral imaginar cada candidato contienda menos tres cuatro contrincante inventar mentira súmelir tres nivel gobierno elegir puesto elección popular poder imaginar cantidad mentira ir inundar 
 sistema través diferente herramienta tecnológico ir detectar noticia viralizar velocidad inusitado revisar además ofrecer ciudadano opción solicitar verificación noticia través etiquetar twitter noticia cuestión hashtag quieroqueverificar 
 acción verificación trabajo titánico parte grupo creado colectivo empezar fluir desmentido noticia rápido impactar sociedad mexicano información herramienta disponible ahora faltar ciudadano actitud responsable informar consultar contribuyan uso 
 ejercicio ir causar efecto poderoso sistema comunicación político electoral práctica medio ciudadano hoy crear corriente desmentido noticia falso si ciudadano usamos correctamente poder mejorar información forma comunicar político ir ser difícil poder decir mentira medio discurso 
 ejemplo cómo poder usar iniciativa pasar semana pasado chat amigo whatsapp participante cada meme descosen inmediatamente comentario día alguien poner noticia falso momento leer verificación enviar desmentido resultado curioso resumo decir famoso frase canción josé alfredo jiménez chat mariachis callar 
 hacer conciencia cada informándono correctamente viralizar cosa verificada poder mejorar flujo información verdadero",https://www.forbes.com.mx/verificado-2018-enfrentando-a-las-noticias-falsas/,forbes
0,"estudio demostrar persona leer artículo compartir internet 
 reciente investigación demostrar number ciento persona informar medio internet únicamente leer título link ocasión primero dos líneasant compartir él red social 
 si querer sincero mejor ahorita poner escribir primero venir cabeza aunque ver artículo gente ir comenzar compartir él hacer interesante título 
 saber si estudio cierto verdad hacer parísimo ahorita poder decir absoluto seguridad alguien llegar parte mandar menos veinte vez 
 mismo poder dar lujo ser así descarado saber cómo facilitar chamba dar gana ponerl letra canción completar number palabra 
 sierra morén cielito lindo venir bajar par ojito negro cielito lindo contrabando ay ay ay ay cantar llor cantar alegrar cielito lindo corazón",https://www.eldizque.com/estudio-demuestra-que-las-personas-no-leen-los-links-que-comparten/,eldizque
0,"persona usar gafa considerar discapacitada partir number 
 ministerio sanidad servicio social igualdad emitir comunicado pasado lunes hacer oficial todo persona usar gafa considerar partir number discapacitada beneficiar él así derecho disfrutar mismo condición 
 discapacidad aquel condición bajo cierto persona presentar deficiencia físico mental intelectual sensorial largo plazo interactuar diverso barrera poder impedir participación pleno efectivo sociedad vista caso problema cada vez común sociedad 
 así pues todo persona usar gafa disponer partir number carnet discapacitado beneficio fiscal prestación social disfrutar así preferencia hora conducir gafa d especial cín precio exclusivo gimnasio siempre empañar gafa colegio nadie poder volver llamarl cuatro ojo motivo sanción económico",https://haynoticia.es/2personas-usen-gafas-seran-consideradas-discapacitadas-partir-20187777/,haynoticia
1,"dima gimeno pedir incorporar consejero independiente corte inglés 
 presidente grande almacén incluir varios punto orden día plantear plan estratégico salida bolsa 
 presidente corte inglés dima gimeno proponer miércoles consejo administración celebrar madrid incorporación consejero independiente fecha grupo solamente contar consejero independiente manuel pizarro entrar máximo órgano administración empresa tiempo isidoro álvarez además plantear plan estratégico contemplar salida bolsa compañía reunión consejo llegar momento tensión interno enfrentamiento familiar vivir control grande almacén gimeno prima marto cristina álvarez guil consejera grupo fuente cercano criticar gimeno intente introducir cambio ahora después tres año medio presidencia presentar proyecto 
 consejo corte inglés eci debatir si proceder añadir independiente número petición responder aplicación normativa buen gobierno corporativo formar parte punto orden día gimeno incorporar convocatoria inicial solo reducir formulación cuenta anual ejercicio finalizado febrero precisamente gimeno meditar si aprobar 
 además gimeno presentar plan futuro plan estratégico cuyo culminación salida bolso solicitar reporte comisión auditoría resultado investigación realizar ey departamento seguridad empresa raíz anónimo denunciar presunto práctica irregular implicar varios directivo respecto ey además firma auditoro grande almacén pedir eci aclaración cuenta seguridad poder llegar conclusión consejo miércoles desvelar escaso información 
 consejo ordinario previsto ninguno debate destitución gimeno frente grupo cuestión dirimir octubre pasado despojar tarea ejecutivo él celebrar próximo consejo extraordinario ser solicitar cuatro consejero ejecutivo dos consejero delegado jesús nuño rosa víctor pozo viejo guardia formado florencio lasagar carlos martínez echevarer esperar junio aunque formar parte petición grupo sumar hermana martar cristina álvarez guil hija isidoro álvarez prima gimeno 
 fuente próximo criticar dima presentar ninguno proyecto tres año medio ahora ver pie medio presidencia plantee consejo escobar meter plan futuro plan estratégico salida bolsa",https://elpais.com/economia/2018/05/29/actualidad/1527613785_560850.html,elpais
1,"misa pagar papa francisco 
 pontífice sostener fiel poder contribuir si querer donativo nunca pagar 
 papa francisco insistir miércoles nadie poder pedir dinero oficiar misa si querer poder dar donativo gratuito audiencia general celebrado aula pablo ver vaticano 
 referir él catequesis hoy intención oración pronunciar misa caso difunto francisco remarcar misa pagar 
 padre cuánto pagar decir nombre entender misa pagar misa sacrificio cristo gratuito decir 
 añadir fiel poder contribuir si querer donativo nunca pagar 
 francisco dedicar catequesis hoy varios fórmula plegaria eucarístico pedir señor conceder hacer vida eucaristía acción gracia don amor comunión 
 afirmar iglesia católico querer oración hacer idioma gente entiendo poder así unir él oración sacerdote 
 explicar jesús clarísimo decir cuerpo sangre eucaristía deber pensar cosa extraño fe",https://www.elespectador.com/noticias/el-mundo/las-misas-no-se-pagan-papa-francisco-articulo-743037,elespectador
1,"wikipedia cerrar protesta reforma ley derecho autor unión europea 
 enciclopedia digital mantener bloqueado contenido mañana doce mediodía texto votar parlamento europeo 
 propuesta reforma directiva europeo derecho autor votar mañana number julio doce mediodía parlamento europeo ser recibir hostilidad fundación wikimedio organización ánimo lucro promover enciclopedia digital wikipedia protesta hecho anunciar comunicado portal contenido permanecer cerrado largo miércoles hora votación propuesta general desatar polémica feroz trasciendar parlamento europeo asociación creador discográfico coloso digital google facebook activista libertad internet académico gurús llevar mes defender argumento favor reforma atacar piedad bando contrario tal condicionar incierto voto mañana jueves estrasburgo comunidad español wikipedia afirmar comunicado propuesta aprobar él dañar significativamente internet abierto hoy conocer amenazar libertad línea imponer nuevo filtro barrera restricción acceder web asegurar aprobar él versión actual iniciativo provocar acción compartir noticia red social acceder través motor búsqueda haer complicado internet incluso propio wikipedia riesgo 
 dicho reforma generar grande controversia torno dos artículo directiva number number cual gestionar cuestión derecho editor medio ser pagar emplear fragmento publicación creación filtro frente agregación contenido violar derecho autor consenso parecer reinar artículo number number number reforzar autor frente intermediario gestionar obra productor audiovisual discográfico editor ue pedir transparencia retribución justo creador proporcionar facilidad llegar arbitraje retirar derecho explotación caso conforme gestión intermediario 
 principal eurodiputado responsable iniciativa asegurar hoy rueda prensa wikipedia equivocar pues propuesta tanto solo afectar página web propósito comercial modos edición francés italiana enciclopedia digital cerrar temporalmente modo protesta iniciativa detractor cámara europeo normativa comprender absoluto internet si wikipedia decidir cerrar hacer menudo decir nunca significar importante riesgo comentar julio reda eurodiputado partido pirato además añadir incordio eurodiputado usamos",https://elpais.com/cultura/2018/07/04/actualidad/1530694176_811190.html,elpais
